id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
01001020014	01001020	e				
01001020015	01001020	vôem				
01001020016	01001020	as				
01001020017	01001020	aves				
01001020018	01001020	sobre				
01001020019	01001020	a				
01001020020	01001020	face				
01001020021	01001020	da				
01001020022	01001020	expansão				
01001020023	01001020	dos				
01001020024	01001020	céus	y			
01001020025	01001020	.		y		
01001021001	01001021	E				
01001021002	01001021	Deus				
01001021003	01001021	creou				
01001021004	01001021	as				
01001021005	01001021	grandes				
01001021006	01001021	balêas	y			
01001021007	01001021	,		y		
01001021008	01001021	e				
01001021009	01001021	todo				
01001021010	01001021	o				
01001021011	01001021	reptil				
01001021012	01001021	de				
01001021013	01001021	alma				
01001021014	01001021	vivente				
01001021015	01001021	que				
01001021016	01001021	as				
01001021017	01001021	aguas				
01001021018	01001021	abundantemente				
01001021019	01001021	produziram				
01001021020	01001021	conforme				
01001021021	01001021	as				
01001021022	01001021	suas				
01001021023	01001021	especies	y			
01001021024	01001021	;		y		
01001021025	01001021	e				
01001021026	01001021	toda				
01001021027	01001021	a				
01001021028	01001021	ave				
01001021029	01001021	de				
01001021030	01001021	azas				
01001021031	01001021	conforme				
01001021032	01001021	a				
01001021033	01001021	sua				
01001021034	01001021	especie	y			
01001021035	01001021	:		y		
01001021036	01001021	e				
01001021037	01001021	viu				
01001021038	01001021	Deus				
01001021039	01001021	que				
01001021040	01001021	era				
01001021041	01001021	bom	y			
01001021042	01001021	.		y		
01001022001	01001022	E				
01001022002	01001022	Deus				
01001022003	01001022	as				
01001022004	01001022	abençoou	y			
01001022005	01001022	,		y		
01001022006	01001022	dizendo	y			
01001022007	01001022	:		y		
01001022008	01001022	Fructificae				
01001022009	01001022	e				
01001022010	01001022	multiplicae-vos	y			
01001022011	01001022	,		y		
01001022012	01001022	e				
01001022013	01001022	enchei				
01001022014	01001022	as				
01001022015	01001022	aguas				
01001022016	01001022	nos				
01001022017	01001022	mares	y			
01001022018	01001022	;		y		
01001022019	01001022	e				
01001022020	01001022	as				
01001022021	01001022	aves				
01001022022	01001022	se				
01001022023	01001022	multipliquem				
01001022024	01001022	na				
01001022025	01001022	terra	y			
01001022026	01001022	.		y		
01001023001	01001023	E				
01001023002	01001023	foi				
01001023003	01001023	a				
01001023004	01001023	tarde	y			
01001023005	01001023	,		y		
01001023006	01001023	e				
01001023007	01001023	a				
01001023008	01001023	manhã	y			
01001023009	01001023	,		y		
01001023010	01001023	o				
01001023011	01001023	dia				
01001023012	01001023	quinto	y			
01001023013	01001023	.		y		
01001024001	01001024	E				
01001024002	01001024	disse				
01001024003	01001024	Deus	y			
01001024004	01001024	:		y		
01001024005	01001024	Produza				
01001024006	01001024	a				
01001024007	01001024	terra				
01001024008	01001024	alma				
01001024009	01001024	vivente				
01001024010	01001024	conforme				
01001024011	01001024	a				
01001024012	01001024	sua				
01001024013	01001024	especie	y			
01001024014	01001024	;		y		
01001024015	01001024	gado				
01001024016	01001024	e				
01001024017	01001024	reptis	y			
01001024018	01001024	,		y		
01001024019	01001024	e				
01001024020	01001024	bestas				
01001024021	01001024	feras				
01001024022	01001024	da				
01001024023	01001024	terra				
01001024024	01001024	conforme				
01001024025	01001024	a				
01001024026	01001024	sua				
01001024027	01001024	especie	y			
01001024028	01001024	:		y		
01001024029	01001024	e				
01001024030	01001024	assim				
01001024031	01001024	foi	y			
01001024032	01001024	.		y		
01001025001	01001025	E				
01001025002	01001025	fez				
01001025003	01001025	Deus				
01001025004	01001025	as				
01001025005	01001025	bestas				
01001025006	01001025	feras				
01001025007	01001025	da				
01001025008	01001025	terra				
01001025009	01001025	conforme				
01001025010	01001025	a				
01001025011	01001025	sua				
01001025012	01001025	especie	y			
01001025013	01001025	,		y		
01001025014	01001025	e				
01001025015	01001025	o				
01001025016	01001025	gado				
01001025017	01001025	conforme				
01001025018	01001025	a				
01001025019	01001025	sua				
01001025020	01001025	especie	y			
01001025021	01001025	,		y		
01001025022	01001025	e				
01001025023	01001025	todo				
01001025024	01001025	o				
01001025025	01001025	reptil				
01001025026	01001025	da				
01001025027	01001025	terra				
01001025028	01001025	conforme				
01001025029	01001025	a				
01001025030	01001025	sua				
01001025031	01001025	especie	y			
01001025032	01001025	:		y		
01001025033	01001025	e				
01001025034	01001025	viu				
01001025035	01001025	Deus				
01001025036	01001025	que				
01001025037	01001025	era				
01001025038	01001025	bom	y			
01001025039	01001025	.		y		
01001026001	01001026	E				
01001026002	01001026	disse				
01001026003	01001026	Deus	y			
01001026004	01001026	:		y		
01001026005	01001026	Façamos				
01001026006	01001026	o				
01001026007	01001026	homem				
01001026008	01001026	á				
01001026009	01001026	nossa				
01001026010	01001026	imagem	y			
01001026011	01001026	,		y		
01001026012	01001026	conforme				
01001026013	01001026	á				
01001026014	01001026	nossa				
01001026015	01001026	similhança	y			
01001026016	01001026	:		y		
01001026017	01001026	e				
01001026018	01001026	domine				
01001026019	01001026	sobre				
01001026020	01001026	os				
01001026021	01001026	peixes				
01001026022	01001026	do				
01001026023	01001026	mar	y			
01001026024	01001026	,		y		
01001026025	01001026	e				
01001026026	01001026	sobre				
01001026027	01001026	as				
01001026028	01001026	aves				
01001026029	01001026	dos				
01001026030	01001026	céus	y			
01001026031	01001026	,		y		
01001026032	01001026	e				
01001026033	01001026	sobre				
01001026034	01001026	o				
01001026035	01001026	gado	y			
01001026036	01001026	,		y		
01001026037	01001026	e				
01001026038	01001026	sobre				
01001026039	01001026	toda				
01001026040	01001026	a				
01001026041	01001026	terra	y			
01001026042	01001026	,		y		
01001026043	01001026	e				
01001026044	01001026	sobre				
01001026045	01001026	todo				
01001026046	01001026	o				
01001026047	01001026	reptil				
01001026048	01001026	que				
01001026049	01001026	se				
01001026050	01001026	move				
01001026051	01001026	sobre				
01001026052	01001026	a				
01001026053	01001026	terra	y			
01001026054	01001026	.		y		
01001027001	01001027	E				
01001027002	01001027	creou				
01001027003	01001027	Deus				
01001027004	01001027	o				
01001027005	01001027	homem				
01001027006	01001027	á				
01001027007	01001027	sua				
01001027008	01001027	imagem	y			
01001027009	01001027	:		y		
01001027010	01001027	á				
01001027011	01001027	imagem				
01001027012	01001027	de				
01001027013	01001027	Deus				
01001027014	01001027	o				
01001027015	01001027	creou	y			
01001027016	01001027	:		y		
01001027017	01001027	macho				
01001027018	01001027	e				
01001027019	01001027	femea				
01001027020	01001027	os				
01001027021	01001027	creou	y			
01001027022	01001027	.		y		
01001028001	01001028	E				
01001028002	01001028	Deus				
01001028003	01001028	os				
01001028004	01001028	abençoou	y			
01001028005	01001028	,		y		
01001028006	01001028	e				
01001028007	01001028	Deus				
01001028008	01001028	lhes				
01001028009	01001028	disse	y			
01001028010	01001028	:		y		
01001028011	01001028	Fructificae				
01001028012	01001028	e				
01001028013	01001028	multiplicae-vos	y			
01001028014	01001028	,		y		
01001028015	01001028	e				
01001028016	01001028	enchei				
01001028017	01001028	a				
01001028018	01001028	terra	y			
01001028019	01001028	,		y		
01001028020	01001028	e				
01001028021	01001028	sujeitae-a	y			
01001028022	01001028	:		y		
01001028023	01001028	e				
01001028024	01001028	dominae				
01001028025	01001028	sobre				
01001028026	01001028	os				
01001028027	01001028	peixes				
01001028028	01001028	do				
01001028029	01001028	mar	y			
01001028030	01001028	,		y		
01001028031	01001028	e				
01001028032	01001028	sobre				
01001028033	01001028	as				
01001028034	01001028	aves				
01001028035	01001028	dos				
01001028036	01001028	céus	y			
01001028037	01001028	,		y		
01001028038	01001028	e				
01001028039	01001028	sobre				
01001028040	01001028	todo				
01001028041	01001028	o				
01001028042	01001028	animal				
01001028043	01001028	que				
01001028044	01001028	se				
01001028045	01001028	move				
01001028046	01001028	sobre				
01001028047	01001028	a				
01001028048	01001028	terra	y			
01001028049	01001028	.		y		
01001029001	01001029	E				
01001029002	01001029	disse				
01001029003	01001029	Deus	y			
01001029004	01001029	:		y		
01001029005	01001029	Eis				
01001029006	01001029	que				
01001029007	01001029	vos				
01001029008	01001029	tenho				
01001029009	01001029	dado				
01001029010	01001029	toda				
01001029011	01001029	a				
01001029012	01001029	herva				
01001029013	01001029	que				
01001029014	01001029	dá				
01001029015	01001029	semente	y			
01001029016	01001029	,		y		
01001029017	01001029	que				
01001029018	01001029	está				
01001029019	01001029	sobre				
01001029020	01001029	a				
01001029021	01001029	face				
01001029022	01001029	de				
01001029023	01001029	toda				
01001029024	01001029	a				
01001029025	01001029	terra	y			
01001029026	01001029	;		y		
01001029027	01001029	e				
01001029028	01001029	toda				
01001029029	01001029	a				
01001029030	01001029	arvore	y			
01001029031	01001029	,		y		
01001029032	01001029	em				
01001029033	01001029	que				
01001029034	01001029	ha				
01001029035	01001029	fructo				
01001029036	01001029	de				
01001029037	01001029	arvore				
01001029038	01001029	que				
01001029039	01001029	dá				
01001029040	01001029	semente	y			
01001029041	01001029	,		y		
01001029042	01001029	ser-vos-ha				
01001029043	01001029	para				
01001029044	01001029	mantimento	y			
01001029045	01001029	.		y		
01001030001	01001030	E				
01001030002	01001030	todo				
01001030003	01001030	o				
01001030004	01001030	animal				
01001030005	01001030	da				
01001030006	01001030	terra	y			
01001030007	01001030	,		y		
01001030008	01001030	e				
01001030009	01001030	toda				
01001030010	01001030	a				
01001030011	01001030	ave				
01001030012	01001030	dos				
01001030013	01001030	céus	y			
01001030014	01001030	,		y		
01001030015	01001030	e				
01001030016	01001030	todo				
01001030017	01001030	o				
01001030018	01001030	reptil				
01001030019	01001030	da				
01001030020	01001030	terra	y			
01001030021	01001030	,		y		
01001030022	01001030	em				
01001030023	01001030	que				
01001030024	01001030	ha				
01001030025	01001030	alma				
01001030026	01001030	vivente	y			
01001030027	01001030	;		y		
01001030028	01001030	toda				
01001030029	01001030	a				
01001030030	01001030	herva				
01001030031	01001030	verde				
01001030032	01001030	será				
01001030033	01001030	para				
01001030034	01001030	mantimento	y			
01001030035	01001030	:		y		
01001030036	01001030	e				
01001030037	01001030	assim				
01001030038	01001030	foi	y			
01001030039	01001030	.		y		
01001031001	01001031	E				
01001031002	01001031	viu				
01001031003	01001031	Deus				
01001031004	01001031	tudo				
01001031005	01001031	quanto				
01001031006	01001031	tinha				
01001031007	01001031	feito	y			
01001031008	01001031	,		y		
01001031009	01001031	e				
01001031010	01001031	eis				
01001031011	01001031	que				
01001031012	01001031	era				
01001031013	01001031	muito				
01001031014	01001031	bom	y			
01001031015	01001031	:		y		
01001031016	01001031	e				
01001031017	01001031	foi				
01001031018	01001031	a				
01001031019	01001031	tarde	y			
01001031020	01001031	,		y		
01001031021	01001031	e				
01001031022	01001031	a				
01001031023	01001031	manhã	y			
01001031024	01001031	,		y		
01001031025	01001031	o				
01001031026	01001031	dia				
01001031027	01001031	sexto	y			
01001031028	01001031	.		y		
01002001001	01002001	Assim				
01002001002	01002001	os				
01002001003	01002001	céus	y			
01002001004	01002001	,		y		
01002001005	01002001	e				
01002001006	01002001	a				
01002001007	01002001	terra				
01002001008	01002001	e				
01002001009	01002001	todo				
01002001010	01002001	o				
01002001011	01002001	seu				
01002001012	01002001	exercito				
01002001013	01002001	foram				
01002001014	01002001	acabados	y			
01002001015	01002001	.		y		
01002002001	01002002	E				
01002002002	01002002	havendo				
01002002003	01002002	Deus				
01002002004	01002002	acabado				
01002002005	01002002	no				
01002002006	01002002	dia				
01002002007	01002002	setimo				
01002002008	01002002	a				
01002002009	01002002	sua				
01002002010	01002002	obra	y			
01002002011	01002002	,		y		
01002002012	01002002	que				
01002002013	01002002	tinha				
01002002014	01002002	feito	y			
01002002015	01002002	,		y		
01002002016	01002002	descançou				
01002002017	01002002	no				
01002002018	01002002	setimo				
01002002019	01002002	dia				
01002002020	01002002	de				
01002002021	01002002	toda				
01002002022	01002002	a				
01002002023	01002002	sua				
01002002024	01002002	obra	y			
01002002025	01002002	,		y		
01002002026	01002002	que				
01002002027	01002002	tinha				
